title,label
seven killed by car bomb explosion in mogadishu police,1
venezuela exprosecutor says she has evidence of maduro corruption,1
hiroshima survivor to jointly receive nobel peace prize with ican,1
comment on former us attorney for dc new hillary email probe was result of revolt inside fbi by tonya parnell,0
former snl cast member breaks silence on trumps embarrassing behavior at rehearsal,0
trump just added a white nationalist to his official convention team,0
they said what find out what reba mcentire whoopi goldberg and pope francis have to say,0
president promotes made in america omaha steaks owner wanted to kiss me for reopening trade with china,0
donald trump loses his sht in massive hissy fit about the media doing their job,0
indonesia questions fireworks factory owner after deadly blaze,1
judge orders clinton aides to be questioned under oath on emails,1
david letterman calls for damaged donald trump to get a psychological exam,0
leftist alan colmes thinks we should stop using the national anthem at sporting events,0
sarah sanders asked if trump visiting civil rights museum is insultingshe drops truth bomb,0
paraguay congress legalizes planting of medical marijuana,1
florida doctor fired for attacking uber driver,0
russians discussed how to influence trump via his aides nyt,1
us wary of putins declaration of military victory in syria,1
hillarys lap dog va senator tim kaine calls for violence in the streets to combat trump,0
senators urge us to close lead testing gaps citing reuters investigation,1
factbox contenders for senior jobs in trumps administration,1
balkan police break up turkish migrant smuggling ring,1
spanish court grants us extradition for russian hacking suspect,1
breaking trump campaign in a panic as donors demand refunds,0
tillerson affirms importance of constructive uschina ties,1
white house pledges aid to help chicago quell violence,1
white supremacist pac launches radio ad touting trump as champion of christians,0
gov sarah palins interview with donald trump,0
us transportation nominee chao hits no roadblocks in confirmation hearing,1
uzbekistan releases dissident arrests another,1
white highschoolers break the internet with this truly racist yearbook photo,0
refugee living in england arrested for threatening to cut out his wifes heart because she was becoming too english,0
as obama pushes agenda texas leads legal pushback,1
bill could make congress members liable for harassment payouts,1
rubio doubles down on putting illegal aliens before americans,0
us bomber drills aggravate north korea ahead of trumps asia visit,1
not news michigan woman runs over rival with car following street brawl,0
prosecutors manafort needs to detail finances further in bail talks,1
wow why florida jews deserted hillaryhelped trump to win florida,0
multinationals grapple with republican excise tax surprise,1
watch remember when hillary said she wasnt dropping out of primary racehinted obama might be assassinated before election,0
pa trump rally how support from the amish community could help trump win key swing states,0
mainstream media ignores massive protest against obamas sweetheart deal for corporations biggest protest this country has seen for many many years,0
us judge will not dismiss accused mexican drug lord el chapos indictment,1
illegal miners in south africa swallow gold in condoms,1
trumps russian imbroglio prompts republican rethink on surveillance law,1
